firstdigit-enter,writing_time,writing_speed,mind_condition,gulpease,time_key_before_enter_down,number_del,number_break
3124.0,3124.0,0.002240717029449424,2,100,2114.0,0,2
2106.0,2106.0,0.002849002849002849,2,95,1483.0,0,1
2667.0,2667.0,0.0026246719160104987,2,93,1948.0,0,2
3133.0,3133.0,0.0025534631343759975,2,100,2168.0,0,1
4034.0,4034.0,0.0019831432821021317,2,100,2899.0,0,2
1196.0,1196.0,0.004180602006688963,2,100,634.0,0,0
1849.0,1849.0,0.002163331530557058,2,100,1067.0,0,1
2951.0,2951.0,0.0020332090816672314,2,100,2455.0,1,2
4173.0,4173.0,0.0023963575365444525,2,100,1708.0,1,2
2285.0,2285.0,0.00350109409190372,2,100,1166.0,0,1
5504.0,5504.0,0.0023619186046511626,2,88,2008.0,0,2
10494.0,10494.0,0.002287021154945683,2,96,2091.0,0,4
9140.0,9140.0,0.0009846827133479213,2,100,3584.0,2,3
1829.0,1829.0,0.0032804811372334607,2,97,1154.0,0,1
2241.0,2241.0,0.004016064257028112,2,100,935.0,0,0
3090.0,3090.0,0.0016181229773462784,2,100,2375.0,0,1
17810.0,17810.0,0.0005053340819764177,2,100,16088.0,0,1
3163.0,3163.0,0.0018969332911792601,2,76,2483.0,0,0
14021.0,14021.0,0.0005705727123600314,2,100,12642.0,0,1
6328.0,6328.0,0.0014222503160556258,2,100,5415.0,0,2
5481.0,5481.0,0.001277139208173691,2,95,4618.0,0,1
1294.0,1294.0,0.0038639876352395673,3,100,558.0,0,1
5384.0,5384.0,0.0016716196136701336,3,95,3175.0,0,1
2868.0,2868.0,0.0017433751743375174,3,93,951.0,0,1
3316.0,3316.0,0.0024125452352231603,3,100,1025.0,0,2
3594.0,3594.0,0.0013912075681691708,3,100,2216.0,0,1
2117.0,2117.0,0.002834199338686821,3,100,1111.0,0,1
19667.0,19667.0,0.0002033863832816393,3,100,2968.0,3,1
2187.0,2187.0,0.003200731595793324,3,100,934.0,0,1
4097.0,4097.0,0.001952648279228704,3,100,1200.0,0,1
2189.0,2189.0,0.002740977615349475,3,100,901.0,0,1
12324.0,12324.0,0.0017851346965271017,3,88,1884.0,1,4
78347.0,78347.0,0.00031909326457937127,3,96,3135.0,32,16
10704.0,10704.0,0.0007473841554559044,3,100,5996.0,6,3
2919.0,2919.0,0.0034258307639602604,3,97,774.0,0,2
9448.0,9448.0,0.0017993226079593564,3,100,5037.0,0,2
15557.0,15557.0,0.0010927556726875363,3,100,1526.0,5,3
10212.0,10212.0,0.0012730121425773599,3,100,5429.0,0,2
2356.0,2356.0,0.0025466893039049238,3,76,971.0,0,1
6704.0,6704.0,0.0019391408114558472,3,100,2230.0,0,2
7049.0,7049.0,0.0019860973187686196,3,100,3510.0,0,2
4898.0,4898.0,0.002245814618211515,3,95,2068.0,0,1
2932.0,2932.0,0.0023874488403819918,1,100,1052.0,0,1
2524.0,2524.0,0.002377179080824089,1,95,614.0,0,1
9433.0,9433.0,0.0007420756917205555,1,93,1684.0,8,5
4069.0,4069.0,0.001966085033177685,1,100,979.0,0,1
5079.0,5079.0,0.002362669816893089,1,100,901.0,0,1
9838.0,9838.0,0.0012197601138442774,1,100,5680.0,0,1
3578.0,3578.0,0.002794857462269424,1,100,1620.0,0,1
3398.0,3398.0,0.0011771630370806356,1,100,1601.0,0,1
4303.0,4303.0,0.0018591680223100163,1,100,1641.0,0,2
4447.0,4447.0,0.0015740948954351248,1,100,615.0,0,1
9713.0,9713.0,0.0007206836198908679,1,100,5901.0,0,1
3006.0,3006.0,0.00166333998669328,1,100,1103.0,0,1
15019.0,15019.0,0.0013982289100472735,1,88,1020.0,3,3
26259.0,26259.0,0.001066301077725732,1,96,4780.0,0,1
5790.0,5790.0,0.0024179620034542313,1,100,1991.0,0,1
3122.0,3122.0,0.0016015374759769379,1,97,1572.0,0,1
2980.0,2980.0,0.002348993288590604,1,100,1617.0,0,1
3538.0,3538.0,0.001978518937252685,1,100,1221.0,0,1
2844.0,2844.0,0.0031645569620253164,1,100,1153.0,0,1
1914.0,1914.0,0.0010449320794148381,1,76,1188.0,0,0
8424.0,8424.0,0.0011870845204178537,1,100,4604.0,0,1
7136.0,7136.0,0.0018217488789237669,1,100,2637.0,0,1
3995.0,3995.0,0.0017521902377972466,1,95,2044.0,0,1
1715.0,1715.0,0.004081632653061225,1,100,539.0,0,1
1391.0,1391.0,0.004313443565780014,1,95,452.0,0,2
6387.0,6387.0,0.001095976201659621,1,93,5200.0,0,1
3413.0,3413.0,0.002929973630237328,1,100,476.0,0,1
4535.0,4535.0,0.0015435501653803748,1,100,3154.0,0,1
2185.0,2185.0,0.004576659038901602,1,100,673.0,0,2
1096.0,1096.0,0.0036496350364963502,1,100,591.0,0,1
1719.0,1719.0,0.004072134962187318,1,100,372.0,0,1
12637.0,12637.0,0.0014243886998496478,1,100,807.0,7,7
2928.0,2928.0,0.0034153005464480873,1,100,631.0,0,1
15325.0,15325.0,0.0011092985318107667,1,88,4717.0,2,1
7346.0,7346.0,0.002450313095562211,1,96,704.0,0,3
3456.0,3456.0,0.0028935185185185184,1,100,541.0,0,1
1680.0,1680.0,0.004761904761904762,1,97,499.0,0,1
2459.0,2459.0,0.0024400162667751117,1,100,671.0,1,1
2037.0,2037.0,0.003436426116838488,1,100,701.0,0,1
1504.0,1504.0,0.003989361702127659,1,100,658.0,0,1
1642.0,1642.0,0.004263093788063338,1,76,522.0,0,1
6826.0,6826.0,0.0016114854966305303,1,100,4214.0,0,2
6528.0,6528.0,0.002144607843137255,1,100,856.0,2,4
2125.0,2125.0,0.0032941176470588237,1,95,639.0,0,1
2534.0,2534.0,0.0027624309392265192,2,100,511.0,0,2
1696.0,1696.0,0.00294811320754717,2,95,344.0,1,2
1998.0,1998.0,0.0035035035035035035,2,93,675.0,0,1
2795.0,2795.0,0.0028622540250447226,2,100,1875.0,0,1
1886.0,1886.0,0.0042417815482502655,2,100,743.0,0,1
1740.0,1740.0,0.0028735632183908046,2,100,828.0,0,1
1578.0,1578.0,0.0025348542458808617,2,100,761.0,0,0
1264.0,1264.0,0.004746835443037975,2,100,535.0,0,1
2499.0,2499.0,0.004001600640256103,2,100,612.0,1,2
2920.0,2920.0,0.0027397260273972603,2,100,803.0,0,1
5668.0,5668.0,0.0029992942836979536,2,88,710.0,0,2
7270.0,7270.0,0.003301237964236589,2,96,787.0,0,3
4248.0,4248.0,0.0018832391713747645,2,100,2518.0,0,1
33344.0,33344.0,0.00017994241842610365,2,97,31411.0,0,1
3993.0,3993.0,0.005259203606311044,2,100,484.0,1,2
2323.0,2323.0,0.004304778303917348,2,100,523.0,0,1
2241.0,2241.0,0.004016064257028112,2,100,668.0,0,1
2776.0,2776.0,0.002161383285302594,2,76,1278.0,0,1
7137.0,7137.0,0.001120919153706039,2,100,5161.0,0,2
7579.0,7579.0,0.0017152658662092624,2,100,1387.0,4,3
1769.0,1769.0,0.00395703787450537,2,95,559.0,0,1
1634.0,1634.0,0.0030599755201958386,3,100,483.0,0,1
2016.0,2016.0,0.003472222222222222,3,95,267.0,0,1
2259.0,2259.0,0.003098716246126605,3,93,482.0,0,2
8745.0,8745.0,0.0010291595197255575,3,100,516.0,9,4
6669.0,6669.0,0.000749737591842855,3,100,367.0,6,2
2666.0,2666.0,0.0018754688672168042,3,100,719.0,0,1
5935.0,5935.0,0.0006739679865206403,3,100,4552.0,0,0
2310.0,2310.0,0.0021645021645021645,3,100,417.0,0,1
1977.0,1977.0,0.0035407182599898838,3,100,398.0,0,2
1264.0,1264.0,0.0031645569620253164,3,100,380.0,0,1
27040.0,27040.0,0.0005547337278106509,3,88,19834.0,2,3
7631.0,7631.0,0.0019656663608963437,3,88,381.0,2,3
12304.0,12304.0,0.0013816644993498049,3,96,300.0,5,3
5997.0,5997.0,0.0016675004168751042,3,100,3400.0,0,2
2319.0,2319.0,0.0021561017680034496,3,97,850.0,0,1
8118.0,8118.0,0.0006159152500615915,3,100,467.0,1,1
1985.0,1985.0,0.003526448362720403,3,100,317.0,0,1
1420.0,1420.0,0.0035211267605633804,3,100,268.0,0,1
2271.0,2271.0,0.0017613386173491853,3,76,1317.0,0,1
18383.0,18383.0,0.0010335636185606267,3,100,2952.0,5,1
2035.0,2035.0,0.003931203931203931,3,100,382.0,0,1
3962.0,3962.0,0.0017667844522968198,3,95,298.0,4,2
5283.0,5283.0,0.0015142911224682945,1,100,768.0,1,2
9028.0,9028.0,0.000664599025254763,1,95,940.0,4,5
4203.0,4203.0,0.0016654770402093743,1,93,1131.0,0,1
3655.0,3655.0,0.002188782489740082,1,100,415.0,0,1
2089.0,2089.0,0.003829583532790809,1,100,753.0,0,1
1668.0,1668.0,0.004796163069544364,1,100,438.0,0,1
5417.0,5417.0,0.0007384160974709249,1,100,4362.0,0,0
2382.0,2382.0,0.0025188916876574307,1,100,714.0,1,1
5307.0,5307.0,0.0032033163745995856,1,100,715.0,2,5
4035.0,4035.0,0.0037174721189591076,1,100,629.0,1,2
10076.0,10076.0,0.0012901945216355697,1,88,2108.0,1,2
4745.0,4745.0,0.004425711275026343,1,96,3428.0,1,2
2901.0,2901.0,0.002757669769045157,1,100,700.0,0,1
1670.0,1670.0,0.003592814371257485,1,97,335.0,0,1
2061.0,2061.0,0.002911208151382824,1,100,396.0,0,1
2175.0,2175.0,0.003218390804597701,1,100,704.0,0,1
1776.0,1776.0,0.0033783783783783786,1,100,331.0,1,2
1822.0,1822.0,0.0038419319429198683,1,76,420.0,0,1
10567.0,10567.0,0.0007570739093403993,1,100,7831.0,0,1
3903.0,3903.0,0.002818344862925954,1,100,1138.0,0,1
2198.0,2198.0,0.0031847133757961785,1,95,978.0,0,1
6181.0,6181.0,0.0011325028312570782,2,100,4479.0,0,1
22105.0,22105.0,0.00018095453517303776,2,95,1634.0,17,7
2429.0,2429.0,0.002881844380403458,2,93,1542.0,0,1
2043.0,2043.0,0.003915810083210965,2,100,928.0,0,1
3022.0,3022.0,0.0026472534745201853,2,100,362.0,1,1
1743.0,1743.0,0.002868617326448652,2,100,801.0,0,1
1837.0,1837.0,0.002177463255307567,2,100,971.0,0,1
2088.0,2088.0,0.0028735632183908046,2,100,1343.0,0,1
4173.0,4173.0,0.0023963575365444525,2,100,482.0,1,2
4346.0,4346.0,0.0018407731247123793,2,100,1004.0,0,2
16712.0,16712.0,0.001077070368597415,2,88,2049.0,1,3
21779.0,21779.0,0.0011019789705679784,2,96,4283.0,7,3
10188.0,10188.0,0.0008833922261484099,2,100,5691.0,4,2
10776.0,10776.0,0.0005567928730512249,2,97,9471.0,0,1
8029.0,8029.0,0.000747291069871715,2,100,7044.0,0,1
3236.0,3236.0,0.0021631644004944375,2,100,2227.0,0,1
1797.0,1797.0,0.0027824151363383415,2,100,935.0,0,1
6305.0,6305.0,0.0007930214115781126,2,76,5321.0,0,1
4455.0,4455.0,0.0017957351290684624,2,100,3232.0,0,1
6292.0,6292.0,0.0011125238397965672,2,100,1034.0,7,3
2338.0,2338.0,0.0029940119760479044,2,95,1126.0,0,1
2322.0,2322.0,0.0030146425495262705,3,100,618.0,0,1
2403.0,2403.0,0.0024968789013732834,3,95,745.0,1,1
1253.0,1253.0,0.00558659217877095,3,93,458.0,0,2
1491.0,1491.0,0.0053655264922870555,3,100,480.0,0,1
1231.0,1231.0,0.00487408610885459,3,100,233.0,0,1
2799.0,2799.0,0.003929974991068239,3,100,759.0,0,2
17307.0,17307.0,0.0015022823135147627,3,100,682.0,15,9
1273.0,1273.0,0.004713275726630008,3,100,419.0,0,1
5891.0,5891.0,0.0016975046681378374,3,100,844.0,4,4
3248.0,3248.0,0.002770935960591133,3,100,302.0,5,3
1593.0,1593.0,0.005649717514124294,3,88,445.0,0,1
1937.0,1937.0,0.009292720702116675,3,96,712.0,1,2
2363.0,2363.0,0.003808717731696995,3,100,547.0,0,2
888.0,888.0,0.00563063063063063,3,97,322.0,0,1
1073.0,1073.0,0.005591798695246971,3,100,319.0,0,1
1246.0,1246.0,0.004815409309791332,3,100,449.0,0,1
1134.0,1134.0,0.005291005291005291,3,100,471.0,0,1
4916.0,4916.0,0.0014239218877135883,3,76,406.0,9,2
1253.0,1253.0,0.006384676775738229,3,100,297.0,0,2
6856.0,6856.0,0.002042007001166861,3,100,905.0,3,5
6213.0,6213.0,0.0011266698857234831,3,95,577.0,9,4
4379.0,4379.0,0.0015985384791048184,2,100,3198.0,0,1
2517.0,2517.0,0.0023837902264600714,2,95,1630.0,0,2
1665.0,1665.0,0.004204204204204204,2,93,776.0,0,1
1609.0,1609.0,0.004972032318210068,2,100,599.0,0,1
2378.0,2378.0,0.00336417157275021,2,100,747.0,0,1
2099.0,2099.0,0.0023820867079561697,2,100,1082.0,0,1
2449.0,2449.0,0.0016333197223356473,2,100,1005.0,0,1
1586.0,1586.0,0.0037831021437578815,2,100,787.0,0,1
6292.0,6292.0,0.001589319771137953,2,100,3473.0,0,1
3539.0,3539.0,0.0022605255721955355,2,100,1907.0,0,1
6618.0,6618.0,0.0025687518887881535,2,88,835.0,3,3
15792.0,15792.0,0.001519756838905775,2,96,806.0,2,7
2803.0,2803.0,0.003210845522654299,2,100,776.0,0,1
3152.0,3152.0,0.0012690355329949238,2,97,2351.0,0,1
11813.0,11813.0,0.0017777025311097943,2,100,1440.0,11,10
29509.0,29509.0,0.00023721576468196143,2,100,767.0,9,5
2656.0,2656.0,0.00338855421686747,2,100,916.0,0,1
2124.0,2124.0,0.002824858757062147,2,76,1160.0,0,1
4385.0,4385.0,0.0018244013683010262,2,100,2007.0,0,2
23214.0,23214.0,0.0004307745326096321,2,100,9411.0,5,3
6503.0,6503.0,0.001076426264800861,2,95,3703.0,1,2
3082.0,3082.0,0.0022712524334847503,1,100,635.0,4,2
8869.0,8869.0,0.0006765136994024129,1,95,1603.0,9,7
10232.0,10232.0,0.0006841282251759187,1,93,3170.0,9,8
1597.0,1597.0,0.005009392611145898,1,100,733.0,0,2
1428.0,1428.0,0.0035014005602240898,1,100,701.0,0,1
1637.0,1637.0,0.0030543677458766036,1,100,939.0,0,1
3234.0,3234.0,0.0012368583797155227,1,100,950.0,1,1
1462.0,1462.0,0.0047879616963064295,1,100,618.0,0,1
1545.0,1545.0,0.004530744336569579,1,100,719.0,0,0
1703.0,1703.0,0.004110393423370522,1,100,738.0,0,1
15051.0,15051.0,0.000930170752773902,1,88,585.0,4,1
10067.0,10067.0,0.002284692559849012,1,96,1070.0,3,4
2005.0,2005.0,0.00399002493765586,1,100,767.0,0,2
1552.0,1552.0,0.005154639175257732,1,97,724.0,0,2
5258.0,5258.0,0.0026626093571700264,1,100,689.0,4,4
2298.0,2298.0,0.0030461270670147957,1,100,1301.0,0,1
4288.0,4288.0,0.0032649253731343282,1,100,781.0,0,2
4453.0,4453.0,0.001571973950145969,1,76,3322.0,0,1
13557.0,13557.0,0.0008113889503577488,1,100,11997.0,0,1
9197.0,9197.0,0.0018484288354898336,1,100,2856.0,0,2
7662.0,7662.0,0.0009135995823544767,1,95,2316.0,2,3
2533.0,2533.0,0.0027635215159889457,2,100,1039.0,0,1
7804.0,7804.0,0.0006406970784213224,2,95,3844.0,1,1
6677.0,6677.0,0.0010483750187209825,2,93,1593.0,0,1
2822.0,2822.0,0.002834868887313962,2,100,1286.0,0,1
3420.0,3420.0,0.0023391812865497076,2,100,1582.0,0,1
3113.0,3113.0,0.0016061676839061998,2,100,1548.0,0,1
2083.0,2083.0,0.0019203072491598655,2,100,1302.0,0,1
2053.0,2053.0,0.0029225523623964927,2,100,959.0,0,2
6261.0,6261.0,0.0015971889474524837,2,100,1434.0,2,3
3194.0,3194.0,0.002504696305572949,2,100,1572.0,0,1
18801.0,18801.0,0.000851018562842402,2,88,1672.0,8,6
14065.0,14065.0,0.0011375755421258443,2,96,2188.0,0,1
6245.0,6245.0,0.0014411529223378704,2,100,1514.0,0,1
7706.0,7706.0,0.0007786140669608098,2,97,5420.0,0,1
8093.0,8093.0,0.0025948350426294327,2,100,1026.0,0,3
23550.0,23550.0,0.00021231422505307856,2,100,1448.0,9,8
4348.0,4348.0,0.0020699172033118675,2,100,1209.0,0,1
2465.0,2465.0,0.002839756592292089,2,76,1275.0,0,1
15951.0,15951.0,0.0005015359538586922,2,100,13514.0,0,1
7499.0,7499.0,0.000933457794372583,2,100,1839.0,0,1
3163.0,3163.0,0.002213088839709137,2,95,1446.0,0,1
2532.0,2532.0,0.002764612954186414,3,100,41.0,0,1
5175.0,5175.0,0.0011594202898550724,3,95,2801.0,0,1
2677.0,2677.0,0.0014942099364960778,3,93,15.0,1,1
2697.0,2697.0,0.0025954764553207266,3,100,714.0,0,1
11092.0,11092.0,0.0005409304002884963,3,100,25.0,4,1
14385.0,14385.0,0.0006951685783802572,3,100,23.0,1,1
17450.0,17450.0,0.0013180515759312322,3,100,30.0,8,4
2970.0,2970.0,0.0026936026936026937,3,100,26.0,0,1
2292.0,2292.0,0.002617801047120419,3,100,36.0,0,2
3959.0,3959.0,0.0017681232634503663,3,100,30.0,1,2
7514.0,7514.0,0.0023955283470854403,3,88,795.0,0,2
4146.0,4146.0,0.00241196333815726,3,96,31.0,0,2
7514.0,7514.0,0.0011977641735427202,3,100,28.0,1,2
3927.0,3927.0,0.002546473134708429,3,97,30.0,0,2
2993.0,2993.0,0.0023387905111927833,3,100,528.0,0,1
3681.0,3681.0,0.0013583265417006249,3,100,25.0,1,1
2417.0,2417.0,0.0024824162184526274,3,100,369.0,1,3
14232.0,14232.0,0.0004918493535694211,3,76,11926.0,0,1
43488.0,43488.0,0.00016096394407652686,3,100,13274.0,7,7
4964.0,4964.0,0.0026188557614826753,3,100,38.0,0,2
1816.0,1816.0,0.0016519823788546256,3,95,24.0,0,1
1606.0,1606.0,0.0043586550435865505,2,100,600.0,0,2
1085.0,1085.0,0.003686635944700461,2,95,564.0,0,0
1516.0,1516.0,0.004617414248021108,2,93,691.0,0,1
2685.0,2685.0,0.0029795158286778397,2,100,581.0,0,1
2284.0,2284.0,0.0035026269702276708,2,100,4.0,0,1
1458.0,1458.0,0.003429355281207133,2,100,6.0,0,2
1392.0,1392.0,0.0028735632183908046,2,100,700.0,0,1
2741.0,2741.0,0.0021889821233126595,2,100,590.0,2,3
2134.0,2134.0,0.004686035613870665,2,100,4.0,0,2
1933.0,1933.0,0.004138644593895499,2,100,770.0,0,1
6102.0,6102.0,0.0027859718125204853,2,88,750.0,0,1
14325.0,14325.0,0.001675392670157068,2,96,3053.0,2,7
3674.0,3674.0,0.0024496461622210124,2,100,1023.0,0,2
1511.0,1511.0,0.003970880211780278,2,97,585.0,0,1
14393.0,14393.0,0.0014590425901479887,2,100,8315.0,0,4
1423.0,1423.0,0.004919184820801124,2,100,4.0,0,3
1820.0,1820.0,0.004945054945054945,2,100,446.0,0,1
2468.0,2468.0,0.0024311183144246355,2,76,740.0,1,1
6491.0,6491.0,0.0012324757356339548,2,100,1357.0,0,1
4977.0,4977.0,0.0020092425155716293,2,100,896.0,0,2
1705.0,1705.0,0.004105571847507331,2,95,630.0,0,2
110.0,110.0,0.00909090909090909,1,100,105.0,0,0
130.0,130.0,0.007692307692307693,1,95,127.0,0,0
101.0,101.0,0.009900990099009901,1,93,95.0,0,0
145.0,145.0,0.006896551724137931,1,100,142.0,0,0
132.0,132.0,0.007575757575757576,1,100,127.0,0,0
98.0,98.0,0.01020408163265306,1,100,92.0,0,0
138.0,138.0,0.007246376811594203,1,100,135.0,0,0
157.0,157.0,0.006369426751592357,1,100,144.0,0,0
162.0,162.0,0.006172839506172839,1,100,158.0,0,0
134.0,134.0,0.007462686567164179,1,100,128.0,0,0
164.0,164.0,0.006097560975609756,1,88,160.0,0,0
160.0,160.0,0.00625,1,96,154.0,0,0
140.0,140.0,0.007142857142857143,1,100,134.0,0,0
185.0,185.0,0.005405405405405406,1,97,180.0,0,0
147.0,147.0,0.006802721088435374,1,100,144.0,0,0
169.0,169.0,0.005917159763313609,1,100,165.0,0,0
153.0,153.0,0.006535947712418301,1,100,147.0,0,0
157.0,157.0,0.006369426751592357,1,76,154.0,0,0
301.0,301.0,0.0033222591362126247,1,100,296.0,0,0
237.0,237.0,0.004219409282700422,1,100,228.0,0,0
168.0,168.0,0.005952380952380952,1,95,160.0,0,0
172.0,172.0,0.005813953488372093,1,100,164.0,0,0
201.0,201.0,0.004975124378109453,1,95,195.0,0,0
210.0,210.0,0.004761904761904762,1,93,207.0,0,0
162.0,162.0,0.006172839506172839,1,100,156.0,0,0
198.0,198.0,0.005050505050505051,1,100,194.0,0,0
269.0,269.0,0.0037174721189591076,1,100,258.0,0,0
169.0,169.0,0.005917159763313609,1,100,162.0,0,0
218.0,218.0,0.0045871559633027525,1,100,214.0,0,0
187.0,187.0,0.0053475935828877,1,100,180.0,0,0
175.0,175.0,0.005714285714285714,1,100,169.0,0,0
223.0,223.0,0.004484304932735426,1,88,214.0,0,0
233.0,233.0,0.004291845493562232,1,96,220.0,0,0
184.0,184.0,0.005434782608695652,1,100,179.0,0,0
170.0,170.0,0.0058823529411764705,1,97,162.0,0,0
144.0,144.0,0.006944444444444444,1,100,139.0,0,0
143.0,143.0,0.006993006993006993,1,100,137.0,0,0
190.0,190.0,0.005263157894736842,1,100,180.0,0,0
156.0,156.0,0.00641025641025641,1,76,148.0,0,0
250.0,250.0,0.004,1,100,245.0,0,0
198.0,198.0,0.005050505050505051,1,100,194.0,0,0
129.0,129.0,0.007751937984496124,1,95,124.0,0,0
